Step, Total affected keys, Total marked keys, Relinearize keys, Relinearize affected keys, New factors affected keys, Depth
2030, 111, 5, 0, 0, 5, 51
2031, 555, 130, 21, 128, 5, 51
2032, 113, 7, 1, 5, 5, 51
2033, 115, 13, 3, 11, 5, 51
2034, 239, 27, 8, 25, 5, 51
2035, 219, 25, 5, 24, 5, 51
2036, 97, 7, 1, 5, 5, 51
2037, 177, 7, 1, 5, 5, 51
2038, 199, 13, 2, 11, 5, 51
2039, 188, 7, 1, 5, 5, 51
2040, 174, 10, 1, 8, 5, 51
2041, 172, 7, 1, 5, 5, 51
2042, 342, 41, 5, 39, 5, 51
2043, 427, 56, 8, 55, 5, 51
2044, 176, 7, 1, 5, 5, 51
2045, 169, 7, 1, 5, 5, 51
2046, 158, 13, 2, 11, 5, 51
2047, 207, 7, 1, 5, 5, 51
2048, 201, 7, 1, 5, 5, 51
2049, 201, 5, 0, 0, 5, 51
2050, 196, 7, 1, 5, 5, 51
2051, 209, 5, 0, 0, 5, 51
2052, 209, 5, 0, 0, 5, 51
2053, 209, 10, 2, 9, 5, 51
2054, 471, 34, 4, 32, 5, 51
2055, 179, 31, 7, 30, 5, 51
2056, 180, 22, 3, 20, 5, 51
2057, 254, 84, 21, 83, 5, 51
2058, 288, 52, 7, 50, 5, 51
2059, 195, 25, 4, 23, 5, 51
2060, 262, 59, 10, 56, 5, 51
2061, 200, 23, 3, 21, 5, 51
2062, 174, 21, 3, 19, 5, 51
2063, 190, 25, 3, 23, 5, 51
2064, 161, 7, 1, 5, 5, 51
2065, 190, 25, 3, 23, 5, 51
2066, 89, 5, 0, 0, 5, 51
2067, 198, 32, 5, 30, 5, 51
2068, 91, 10, 2, 8, 5, 51
2069, 75, 7, 1, 5, 5, 51
2070, 76, 5, 0, 0, 5, 51
2071, 78, 9, 2, 7, 5, 51
2072, 76, 5, 0, 0, 5, 51
2073, 127, 9, 2, 7, 5, 51
2074, 38, 7, 1, 5, 5, 51
2075, 121, 7, 1, 5, 5, 51
2076, 116, 7, 1, 5, 5, 51
2077, 115, 7, 1, 5, 5, 51
2078, 86, 5, 0, 0, 5, 51
2079, 125, 20, 4, 18, 5, 51
2080, 171, 38, 7, 37, 5, 51
2081, 96, 12, 3, 11, 5, 51
2082, 97, 7, 1, 5, 5, 51
2083, 99, 11, 2, 9, 5, 51
2084, 187, 22, 3, 21, 5, 51
2085, 260, 76, 14, 74, 5, 51
2086, 90, 16, 2, 14, 5, 51
2087, 269, 37, 5, 35, 5, 51
2088, 213, 22, 3, 20, 5, 51
2089, 193, 17, 2, 12, 5, 51
2090, 194, 20, 3, 19, 5, 51
2091, 93, 7, 1, 5, 5, 51
2092, 225, 36, 5, 34, 5, 51
2093, 314, 64, 8, 62, 5, 51
2094, 120, 5, 0, 0, 5, 51
2095, 341, 116, 15, 113, 5, 51
2096, 382, 96, 12, 95, 5, 51
2097, 107, 5, 0, 0, 5, 51
2098, 104, 9, 2, 7, 5, 51
2099, 83, 5, 0, 0, 5, 51
2100, 89, 7, 1, 5, 5, 51
2101, 370, 71, 15, 70, 5, 51
2102, 50, 7, 1, 5, 5, 51
2103, 53, 10, 1, 8, 5, 51
2104, 245, 57, 15, 56, 5, 51
2105, 54, 8, 1, 7, 5, 51
2106, 78, 10, 2, 9, 5, 51
2107, 74, 7, 1, 5, 5, 51
2108, 177, 5, 0, 0, 5, 51
2109, 142, 7, 1, 5, 5, 51
2110, 187, 11, 1, 6, 5, 51
2111, 189, 11, 1, 6, 5, 51
2112, 197, 33, 6, 31, 5, 51
2113, 87, 7, 1, 5, 5, 51
2114, 70, 7, 1, 5, 5, 51
2115, 211, 28, 4, 26, 5, 51
2116, 201, 15, 3, 13, 5, 51
2117, 205, 30, 6, 28, 5, 51
2118, 95, 5, 0, 0, 5, 51
2119, 99, 9, 2, 7, 5, 51
2120, 75, 7, 1, 5, 5, 51
2121, 76, 5, 0, 0, 5, 51
2122, 79, 5, 0, 0, 5, 51
2123, 222, 28, 4, 23, 5, 51
2124, 78, 5, 0, 0, 5, 51
2125, 265, 34, 7, 33, 5, 51
2126, 233, 44, 9, 39, 5, 51
2127, 261, 48, 7, 45, 5, 51
2128, 185, 5, 0, 0, 5, 51
2129, 182, 11, 3, 9, 5, 51
2130, 196, 16, 2, 14, 5, 51
2131, 149, 7, 1, 5, 5, 51
2132, 295, 58, 11, 56, 5, 51
2133, 156, 7, 1, 5, 5, 51
2134, 259, 45, 6, 42, 5, 51
2135, 150, 5, 0, 0, 5, 51
2136, 148, 7, 1, 5, 5, 51
2137, 125, 7, 1, 5, 5, 51
2138, 171, 5, 0, 0, 5, 51
2139, 184, 20, 2, 15, 5, 51
2140, 256, 38, 7, 37, 5, 51
2141, 172, 13, 4, 11, 5, 51
2142, 154, 7, 1, 5, 5, 51
2143, 179, 12, 1, 9, 5, 51
2144, 176, 9, 2, 7, 5, 51
2145, 175, 9, 2, 7, 5, 51
2146, 287, 81, 21, 79, 5, 51
2147, 155, 5, 0, 0, 5, 51
2148, 155, 9, 2, 7, 5, 51
2149, 157, 13, 2, 11, 5, 51
2150, 152, 7, 1, 5, 5, 51
2151, 170, 5, 0, 0, 5, 51
2152, 263, 54, 14, 53, 5, 51
2153, 294, 73, 11, 72, 5, 51
2154, 170, 7, 1, 5, 5, 51
2155, 182, 30, 7, 28, 5, 51
2156, 273, 49, 8, 46, 5, 51
2157, 334, 69, 11, 67, 5, 51
2158, 127, 7, 1, 5, 5, 51
2159, 69, 10, 2, 9, 5, 51
2160, 71, 5, 0, 0, 5, 51
2161, 68, 7, 1, 5, 5, 51
2162, 227, 27, 4, 25, 5, 51
2163, 332, 80, 13, 78, 5, 51
2164, 289, 86, 14, 82, 5, 51
2165, 279, 64, 13, 63, 5, 51
2166, 163, 32, 4, 27, 5, 51
2167, 240, 28, 4, 26, 5, 51
2168, 183, 32, 4, 27, 5, 51
2169, 259, 39, 6, 34, 5, 51
2170, 154, 7, 1, 5, 5, 51
2171, 66, 7, 1, 5, 5, 51
2172, 86, 14, 1, 9, 5, 51
2173, 202, 13, 2, 11, 5, 51
2174, 158, 5, 0, 0, 5, 51
2175, 160, 7, 1, 5, 5, 51
2176, 134, 7, 1, 5, 5, 51
2177, 133, 5, 0, 0, 5, 51
2178, 249, 33, 5, 31, 5, 51
2179, 263, 22, 3, 20, 5, 51
2180, 98, 15, 3, 14, 5, 51
2181, 93, 9, 2, 7, 5, 51
2182, 104, 11, 1, 6, 5, 51
2183, 102, 7, 1, 5, 5, 51
2184, 107, 22, 3, 20, 5, 51
2185, 108, 19, 4, 17, 5, 51
2186, 93, 7, 1, 5, 5, 51
2187, 69, 5, 0, 0, 5, 51
2188, 189, 29, 9, 28, 5, 51
2189, 132, 7, 1, 5, 5, 51
2190, 63, 5, 0, 0, 5, 51
2191, 181, 28, 4, 23, 5, 51
2192, 299, 101, 23, 99, 5, 51
2193, 69, 14, 1, 9, 5, 51
2194, 117, 16, 2, 14, 5, 51
2195, 114, 7, 1, 5, 5, 51
2196, 88, 7, 1, 5, 5, 51
2197, 113, 14, 1, 9, 5, 51
2198, 87, 7, 1, 5, 5, 51
2199, 6, 4, 0, 0, 4, 51
