Step, Total affected keys, Total marked keys, Relinearize keys, Relinearize affected keys, New factors affected keys, Depth
8318, 2, 2, 0, 0, 2, 1
8319, 2, 2, 0, 0, 2, 1
8320, 2, 2, 0, 0, 2, 1
8321, 3, 2, 0, 0, 2, 1
8322, 2, 2, 0, 0, 2, 1
8323, 2, 2, 0, 0, 2, 1
8324, 2, 2, 0, 0, 2, 1
8325, 2, 2, 0, 0, 2, 1
8326, 2, 2, 0, 0, 2, 1
8327, 2, 2, 0, 0, 2, 1
8328, 2, 2, 0, 0, 2, 1
8329, 2, 2, 0, 0, 2, 1
8330, 2, 2, 0, 0, 2, 1
8331, 2, 2, 0, 0, 2, 1
8332, 2, 2, 0, 0, 2, 1
8333, 2, 2, 0, 0, 2, 1
8334, 317, 3, 0, 0, 3, 7299
8335, 1690, 1280, 1209, 1277, 5, 7301
8336, 1054, 563, 429, 558, 5, 7301
8337, 2252, 1476, 1241, 1471, 5, 7301
8338, 2098, 1405, 1015, 1400, 5, 7301
8339, 1366, 544, 376, 539, 5, 7301
8340, 215, 5, 0, 0, 5, 7301
8341, 383, 45, 17, 40, 5, 7301
8342, 467, 99, 76, 94, 5, 7301
8343, 2718, 1994, 1831, 1992, 5, 7301
8344, 194, 7, 0, 0, 7, 7301
8345, 544, 247, 222, 236, 11, 7301
8346, 962, 541, 498, 532, 9, 7301
8347, 136, 8, 0, 0, 8, 7261
8348, 125, 8, 0, 0, 8, 7261
8349, 126, 14, 1, 9, 8, 7261
8350, 124, 8, 0, 0, 8, 7261
8351, 119, 8, 0, 0, 8, 7261
8352, 117, 8, 0, 0, 8, 7261
8353, 115, 8, 0, 0, 8, 7261
8354, 109, 14, 0, 0, 14, 7261
8355, 218, 26, 0, 0, 26, 7261
8356, 243, 39, 2, 35, 16, 7261
8357, 196, 11, 0, 0, 11, 5301
8358, 182, 11, 0, 0, 11, 5301
8359, 179, 14, 0, 0, 14, 7279
8360, 221, 32, 2, 22, 20, 7281
8361, 184, 16, 0, 0, 16, 7281
8362, 169, 14, 0, 0, 14, 5301
8363, 163, 14, 0, 0, 14, 5301
8364, 159, 23, 0, 0, 23, 7199
8365, 249, 41, 0, 0, 41, 7201
8366, 173, 23, 0, 0, 23, 7201
8367, 178, 14, 0, 0, 14, 5301
8368, 116, 14, 0, 0, 14, 5301
8369, 117, 15, 0, 0, 15, 5301
8370, 300, 17, 0, 0, 17, 5301
8371, 226, 11, 0, 0, 11, 5301
8372, 701, 311, 263, 303, 8, 5301
8373, 1071, 423, 347, 415, 8, 5301
8374, 1754, 1063, 864, 1051, 12, 7379
8375, 2529, 1744, 1281, 1733, 20, 7381
8376, 229, 14, 0, 0, 14, 7381
8377, 225, 18, 1, 14, 11, 7301
8378, 335, 30, 4, 26, 11, 7301
8379, 61, 15, 0, 0, 15, 7301
8380, 316, 33, 2, 21, 23, 7301
8381, 322, 28, 1, 9, 19, 7301
8382, 116, 17, 0, 0, 17, 5321
8383, 115, 17, 0, 0, 17, 5321
8384, 116, 32, 1, 17, 26, 7219
8385, 204, 50, 1, 26, 44, 7221
8386, 176, 34, 0, 0, 34, 7221
8387, 186, 29, 0, 0, 29, 7221
8388, 187, 29, 0, 0, 29, 7221
8389, 188, 36, 0, 0, 36, 7279
8390, 360, 59, 1, 9, 50, 7281
8391, 178, 30, 0, 0, 30, 7281
8392, 179, 20, 0, 0, 20, 7281
8393, 180, 20, 0, 0, 20, 7281
8394, 175, 23, 0, 0, 23, 7299
8395, 207, 29, 0, 0, 29, 7301
8396, 116, 19, 0, 0, 19, 7301
8397, 117, 24, 1, 19, 14, 5341
8398, 122, 19, 1, 14, 14, 5341
8399, 115, 18, 0, 0, 18, 7319
8400, 373, 62, 3, 36, 26, 7321
8401, 594, 101, 16, 87, 14, 7321
8402, 628, 153, 85, 150, 8, 7321
8403, 748, 210, 64, 202, 8, 7321
8404, 188, 22, 3, 18, 10, 7359
8405, 1121, 376, 206, 362, 14, 7361
8406, 1502, 646, 219, 634, 12, 7361
8407, 1185, 518, 176, 507, 11, 7321
8408, 145, 11, 0, 0, 11, 7321
8409, 1889, 1166, 735, 1155, 11, 7321
8410, 1702, 856, 468, 851, 11, 7321
8411, 753, 133, 32, 122, 11, 7321
8412, 1084, 246, 98, 235, 11, 7321
8413, 1791, 884, 619, 873, 11, 7321
8414, 1688, 756, 435, 748, 18, 7321
8415, 1761, 863, 356, 831, 32, 7321
8416, 137, 22, 0, 0, 22, 7321
8417, 641, 117, 13, 100, 17, 5361
8418, 375, 36, 4, 19, 17, 5361
8419, 63, 21, 0, 0, 21, 7339
8420, 99, 41, 1, 18, 29, 7341
8421, 1185, 450, 223, 437, 23, 7341
8422, 90, 20, 0, 0, 20, 5361
8423, 85, 20, 0, 0, 20, 5361
8424, 86, 29, 0, 0, 29, 7259
8425, 231, 54, 1, 29, 47, 7261
8426, 76, 27, 0, 0, 27, 7261
8427, 82, 17, 0, 0, 17, 5361
8428, 83, 17, 0, 0, 17, 5361
8429, 84, 18, 0, 0, 18, 5361
8430, 148, 20, 0, 0, 20, 5361
8431, 190, 24, 1, 20, 14, 5361
8432, 154, 11, 0, 0, 11, 5041
8433, 128, 11, 0, 0, 11, 5041
8434, 97, 16, 0, 0, 16, 7599
8435, 139, 26, 0, 0, 26, 7601
8436, 133, 16, 0, 0, 16, 7601
8437, 134, 11, 0, 0, 11, 7521
8438, 114, 11, 0, 0, 11, 7521
8439, 113, 12, 0, 0, 12, 7759
8440, 119, 18, 1, 12, 14, 7761
8441, 122, 10, 0, 0, 10, 7761
8442, 27, 13, 1, 10, 8, 7521
8443, 28, 8, 0, 0, 8, 7521
8444, 29, 8, 0, 0, 8, 7521
8445, 31, 8, 0, 0, 8, 7521
8446, 31, 6, 0, 0, 6, 7521
8447, 136, 17, 1, 12, 5, 7521
8448, 33, 5, 0, 0, 5, 7521
8449, 33, 6, 0, 0, 6, 7779
8450, 211, 10, 1, 6, 8, 7781
8451, 413, 42, 9, 36, 6, 7781
8452, 1686, 762, 330, 757, 5, 7521
8453, 812, 241, 164, 239, 5, 7521
8454, 100, 7, 0, 0, 7, 7521
8455, 92, 11, 0, 0, 11, 7521
8456, 506, 40, 7, 31, 9, 7521
8457, 217, 8, 0, 0, 8, 7521
8458, 218, 8, 0, 0, 8, 7521
8459, 211, 11, 0, 0, 11, 7521
8460, 236, 17, 0, 0, 17, 7521
8461, 7, 7, 0, 0, 7, 7521
8462, 2, 2, 0, 0, 2, 1
8463, 2, 2, 0, 0, 2, 1
8464, 184, 5, 0, 0, 5, 7539
8465, 193, 13, 2, 6, 11, 7541
8466, 179, 13, 2, 10, 7, 7541
8467, 379, 104, 86, 99, 5, 5061
8468, 459, 130, 71, 125, 5, 5061
8469, 142, 11, 0, 0, 11, 5399
8470, 264, 23, 0, 0, 23, 5401
8471, 207, 15, 0, 0, 15, 5401
8472, 202, 19, 1, 15, 11, 5401
8473, 203, 11, 0, 0, 11, 5401
8474, 381, 57, 19, 42, 15, 7479
8475, 243, 23, 0, 0, 23, 7481
8476, 206, 17, 0, 0, 17, 7481
8477, 199, 14, 0, 0, 14, 7401
8478, 200, 14, 0, 0, 14, 7401
8479, 188, 20, 0, 0, 20, 7401
8480, 230, 37, 1, 20, 32, 7401
8481, 206, 26, 0, 0, 26, 7401
8482, 219, 23, 0, 0, 23, 5421
8483, 214, 23, 0, 0, 23, 5421
8484, 215, 32, 0, 0, 32, 7319
8485, 310, 58, 1, 32, 50, 7321
8486, 213, 38, 0, 0, 38, 7321
8487, 223, 49, 1, 38, 32, 7321
8488, 224, 32, 0, 0, 32, 7321
8489, 225, 39, 0, 0, 39, 7379
8490, 222, 53, 0, 0, 53, 7381
8491, 231, 39, 0, 0, 39, 7381
8492, 232, 32, 0, 0, 32, 7341
8493, 233, 32, 0, 0, 32, 7341
8494, 224, 34, 0, 0, 34, 7341
8495, 292, 38, 0, 0, 38, 7341
8496, 254, 34, 0, 0, 34, 7341
8497, 255, 32, 0, 0, 32, 7341
8498, 256, 32, 0, 0, 32, 7341
8499, 247, 37, 0, 0, 37, 7659
8500, 257, 47, 0, 0, 47, 7661
8501, 424, 52, 7, 23, 29, 7661
8502, 409, 59, 4, 39, 20, 7661
8503, 245, 20, 0, 0, 20, 7661
8504, 133, 33, 1, 20, 26, 7799
8505, 488, 156, 69, 118, 38, 7801
8506, 175, 26, 0, 0, 26, 7801
8507, 176, 20, 0, 0, 20, 7801
8508, 177, 20, 0, 0, 20, 7801
8509, 172, 22, 0, 0, 22, 7801
8510, 183, 33, 1, 22, 26, 7801
8511, 408, 98, 61, 84, 14, 7801
8512, 169, 8, 0, 0, 8, 5141
8513, 24, 8, 0, 0, 8, 5141
8514, 25, 22, 1, 8, 19, 7359
8515, 417, 47, 2, 22, 41, 7361
8516, 127, 19, 0, 0, 19, 7361
8517, 130, 8, 0, 0, 8, 5341
8518, 109, 8, 0, 0, 8, 5341
8519, 103, 9, 0, 0, 9, 5499
8520, 35, 11, 0, 0, 11, 5501
8521, 24, 7, 0, 0, 7, 5501
8522, 25, 5, 0, 0, 5, 5341
8523, 224, 20, 1, 15, 5, 5341
8524, 11, 9, 0, 0, 9, 7799
8525, 206, 17, 0, 0, 17, 7801
8526, 122, 13, 0, 0, 13, 7801
8527, 126, 11, 0, 0, 11, 5521
8528, 117, 11, 0, 0, 11, 5521
8529, 118, 14, 0, 0, 14, 5819
8530, 131, 24, 1, 14, 20, 5821
8531, 126, 14, 0, 0, 14, 5821
8532, 130, 11, 0, 0, 11, 5821
8533, 19, 11, 0, 0, 11, 5821
8534, 20, 16, 1, 11, 12, 5821
8535, 192, 18, 1, 12, 14, 5821
8536, 145, 8, 0, 0, 8, 5821
8537, 138, 5, 0, 0, 5, 5521
8538, 139, 5, 0, 0, 5, 5521
8539, 137, 12, 2, 7, 8, 5521
8540, 148, 14, 0, 0, 14, 5521
8541, 49, 10, 0, 0, 10, 5521
8542, 52, 8, 0, 0, 8, 5521
8543, 53, 8, 0, 0, 8, 5521
8544, 191, 50, 2, 41, 14, 7439
8545, 196, 26, 0, 0, 26, 7441
8546, 177, 24, 0, 0, 24, 7441
8547, 178, 23, 0, 0, 23, 7441
8548, 286, 65, 1, 42, 23, 7441
8549, 173, 34, 0, 0, 34, 7441
8550, 185, 56, 0, 0, 56, 7441
8551, 178, 34, 0, 0, 34, 7441
8552, 179, 23, 0, 0, 23, 7441
8553, 180, 23, 0, 0, 23, 7441
8554, 175, 27, 0, 0, 27, 7459
8555, 274, 35, 0, 0, 35, 7461
8556, 131, 23, 0, 0, 23, 7461
8557, 132, 17, 0, 0, 17, 7461
8558, 133, 23, 1, 17, 17, 7461
8559, 129, 19, 0, 0, 19, 7461
8560, 137, 23, 0, 0, 23, 7461
8561, 150, 30, 1, 23, 21, 7461
8562, 140, 20, 0, 0, 20, 7461
8563, 141, 27, 1, 20, 20, 7461
8564, 136, 23, 0, 0, 23, 7461
8565, 216, 29, 0, 0, 29, 7461
8566, 197, 27, 0, 0, 27, 7461
8567, 198, 26, 0, 0, 26, 7461
8568, 199, 26, 0, 0, 26, 7461
8569, 193, 37, 0, 0, 37, 7461
8570, 126, 68, 1, 37, 59, 7461
8571, 157, 71, 1, 59, 43, 7461
8572, 98, 35, 0, 0, 35, 7421
8573, 99, 35, 0, 0, 35, 7421
8574, 90, 38, 0, 0, 38, 7421
8575, 262, 56, 1, 38, 44, 7421
8576, 190, 38, 0, 0, 38, 7421
8577, 191, 35, 0, 0, 35, 7421
8578, 192, 35, 0, 0, 35, 7421
8579, 183, 40, 0, 0, 40, 7739
8580, 198, 50, 0, 0, 50, 7741
8581, 158, 32, 0, 0, 32, 7741
8582, 206, 23, 0, 0, 23, 7741
8583, 171, 23, 0, 0, 23, 7741
8584, 172, 37, 1, 23, 29, 7879
8585, 205, 41, 0, 0, 41, 7881
8586, 184, 27, 0, 0, 27, 7881
8587, 185, 20, 0, 0, 20, 7761
8588, 186, 20, 0, 0, 20, 7761
8589, 181, 25, 0, 0, 25, 7899
8590, 292, 35, 0, 0, 35, 7901
8591, 410, 56, 8, 33, 23, 7901
8592, 195, 17, 0, 0, 17, 7761
8593, 114, 17, 0, 0, 17, 7761
8594, 441, 123, 80, 102, 21, 7761
8595, 136, 29, 0, 0, 29, 7761
8596, 123, 19, 0, 0, 19, 7761
8597, 426, 82, 24, 68, 14, 7681
8598, 491, 126, 47, 112, 14, 7681
8599, 125, 15, 0, 0, 15, 7919
8600, 235, 22, 1, 15, 17, 7921
8601, 238, 22, 1, 9, 13, 7921
8602, 112, 11, 0, 0, 11, 7681
8603, 813, 257, 154, 253, 11, 7681
8604, 845, 148, 51, 136, 12, 7681
8605, 1191, 321, 178, 307, 14, 7681
8606, 1900, 927, 610, 917, 10, 7681
8607, 2350, 1219, 721, 1211, 8, 5201
8608, 1952, 848, 501, 840, 8, 5201
8609, 117, 14, 0, 0, 14, 5539
8610, 1006, 216, 57, 190, 26, 5541
8611, 475, 47, 3, 29, 18, 5541
8612, 141, 14, 0, 0, 14, 5541
8613, 138, 14, 0, 0, 14, 5541
8614, 139, 18, 0, 0, 18, 7619
8615, 161, 31, 1, 5, 26, 7621
8616, 145, 32, 1, 26, 20, 7621
8617, 145, 17, 0, 0, 17, 7541
8618, 146, 23, 1, 17, 17, 7541
8619, 129, 29, 1, 17, 23, 7541
8620, 157, 35, 0, 0, 35, 7541
8621, 125, 29, 0, 0, 29, 7541
8622, 138, 26, 0, 0, 26, 5561
8623, 133, 26, 0, 0, 26, 5561
8624, 134, 44, 1, 26, 35, 7459
8625, 282, 53, 0, 0, 53, 7461
8626, 82, 31, 0, 0, 31, 7461
8627, 88, 20, 0, 0, 20, 5561
8628, 89, 20, 0, 0, 20, 5561
8629, 90, 30, 1, 20, 23, 5561
8630, 222, 29, 0, 0, 29, 5561
8631, 156, 21, 0, 0, 21, 5561
8632, 124, 17, 0, 0, 17, 5561
8633, 123, 17, 0, 0, 17, 5561
8634, 1116, 278, 82, 257, 21, 7639
8635, 175, 65, 1, 36, 29, 7641
8636, 147, 17, 0, 0, 17, 7641
8637, 148, 11, 0, 0, 11, 7641
8638, 126, 11, 0, 0, 11, 7641
8639, 126, 14, 0, 0, 14, 7699
8640, 131, 20, 0, 0, 20, 7701
8641, 156, 26, 1, 20, 18, 7701
8642, 146, 17, 0, 0, 17, 7701
8643, 147, 17, 0, 0, 17, 7701
8644, 143, 17, 0, 0, 17, 7701
8645, 140, 17, 0, 0, 17, 7701
8646, 143, 15, 0, 0, 15, 7701
8647, 143, 14, 0, 0, 14, 7661
8648, 144, 14, 0, 0, 14, 7661
8649, 145, 15, 0, 0, 15, 7661
8650, 186, 17, 0, 0, 17, 7661
8651, 78, 15, 0, 0, 15, 7661
8652, 79, 20, 1, 15, 14, 7661
8653, 80, 19, 1, 14, 14, 7661
8654, 99, 27, 1, 7, 20, 7661
8655, 107, 32, 0, 0, 32, 7661
8656, 83, 24, 0, 0, 24, 7661
8657, 96, 20, 0, 0, 20, 7581
8658, 114, 43, 1, 23, 20, 7581
8659, 110, 41, 2, 28, 26, 7581
8660, 415, 75, 19, 37, 38, 7581
8661, 55, 20, 0, 0, 20, 7581
8662, 795, 86, 22, 75, 11, 7581
8663, 59, 15, 1, 11, 11, 7581
8664, 60, 13, 0, 0, 13, 7619
8665, 161, 17, 0, 0, 17, 7621
8666, 87, 15, 0, 0, 15, 7621
8667, 718, 136, 66, 122, 14, 7581
8668, 1458, 528, 175, 514, 14, 7581
8669, 1110, 284, 85, 270, 14, 7581
8670, 108, 14, 0, 0, 14, 7581
8671, 109, 14, 0, 0, 14, 7581
8672, 110, 14, 0, 0, 14, 7581
8673, 114, 29, 1, 15, 14, 7581
8674, 109, 22, 0, 0, 22, 7581
8675, 304, 38, 0, 0, 38, 7581
8676, 107, 26, 0, 0, 26, 7581
8677, 114, 20, 0, 0, 20, 5621
8678, 309, 74, 3, 67, 20, 5621
8679, 110, 27, 0, 0, 27, 7599
8680, 175, 41, 0, 0, 41, 7601
8681, 58, 23, 0, 0, 23, 7601
8682, 61, 28, 1, 23, 14, 7601
8683, 62, 14, 0, 0, 14, 7601
8684, 63, 16, 0, 0, 16, 7639
8685, 271, 23, 1, 3, 20, 7641
8686, 72, 25, 1, 15, 10, 7641
8687, 31, 5, 0, 0, 5, 7641
8688, 32, 5, 0, 0, 5, 7641
8689, 433, 166, 8, 156, 10, 7699
8690, 165, 20, 0, 0, 20, 7701
8691, 1558, 652, 228, 642, 10, 7701
8692, 2748, 1693, 962, 1688, 5, 7661
8693, 2039, 957, 451, 953, 5, 7661
8694, 1375, 754, 593, 748, 6, 7661
8695, 1984, 1023, 581, 1022, 8, 7661
8696, 990, 213, 56, 205, 8, 7661
8697, 154, 15, 1, 7, 8, 7661
8698, 452, 105, 84, 97, 8, 7661
8699, 649, 158, 113, 150, 8, 7661
8700, 153, 8, 0, 0, 8, 7661
8701, 574, 107, 44, 99, 8, 7661
8702, 621, 155, 60, 147, 8, 7661
8703, 1103, 507, 276, 499, 8, 7661
8704, 467, 177, 129, 169, 13, 7661
8705, 349, 66, 19, 43, 23, 7661
8706, 158, 38, 2, 32, 19, 7661
8707, 136, 17, 0, 0, 17, 7621
8708, 137, 17, 0, 0, 17, 7621
8709, 155, 17, 0, 0, 17, 7621
8710, 152, 17, 0, 0, 17, 7621
8711, 721, 147, 47, 130, 17, 7621
8712, 154, 17, 0, 0, 17, 7621
8713, 152, 17, 0, 0, 17, 7621
8714, 153, 25, 0, 0, 25, 7621
8715, 310, 41, 0, 0, 41, 7621
8716, 434, 95, 35, 66, 29, 7621
8717, 144, 23, 0, 0, 23, 5661
8718, 139, 23, 0, 0, 23, 5661
8719, 570, 105, 17, 75, 30, 7639
8720, 152, 44, 0, 0, 44, 7641
8721, 138, 26, 0, 0, 26, 7641
8722, 141, 17, 0, 0, 17, 7641
8723, 142, 23, 1, 17, 17, 7641
8724, 155, 20, 0, 0, 20, 7679
8725, 145, 26, 0, 0, 26, 7681
8726, 1408, 685, 330, 663, 22, 7681
8727, 748, 144, 36, 137, 20, 7641
8728, 157, 20, 0, 0, 20, 7641
8729, 1473, 565, 375, 557, 20, 7641
8730, 312, 23, 1, 3, 20, 7641
8731, 166, 20, 0, 0, 20, 7641
8732, 170, 27, 1, 20, 20, 7641
8733, 169, 27, 1, 20, 20, 7641
8734, 170, 28, 0, 0, 28, 7641
8735, 240, 44, 0, 0, 44, 7641
8736, 180, 32, 0, 0, 32, 7641
8737, 187, 26, 0, 0, 26, 5681
8738, 182, 26, 0, 0, 26, 5681
8739, 183, 33, 0, 0, 33, 7659
8740, 217, 47, 0, 0, 47, 7661
8741, 120, 35, 0, 0, 35, 7661
8742, 139, 45, 1, 35, 29, 5681
8743, 140, 29, 0, 0, 29, 5681
8744, 141, 38, 0, 0, 38, 7579
8745, 307, 56, 0, 0, 56, 7581
8746, 130, 34, 0, 0, 34, 7581
8747, 136, 23, 0, 0, 23, 5681
8748, 137, 23, 0, 0, 23, 5681
8749, 138, 26, 0, 0, 26, 5681
8750, 238, 32, 0, 0, 32, 5681
8751, 179, 20, 0, 0, 20, 5681
8752, 184, 14, 0, 0, 14, 5361
8753, 160, 14, 0, 0, 14, 5361
8754, 145, 20, 0, 0, 20, 7919
8755, 184, 32, 0, 0, 32, 7921
8756, 167, 22, 0, 0, 22, 7921
8757, 168, 17, 0, 0, 17, 7841
8758, 169, 23, 1, 17, 17, 7841
8759, 166, 18, 0, 0, 18, 8079
8760, 243, 20, 0, 0, 20, 8081
8761, 123, 12, 0, 0, 12, 8081
8762, 379, 65, 1, 57, 8, 8081
8763, 192, 26, 3, 23, 8, 8081
8764, 799, 364, 195, 352, 12, 8081
8765, 141, 20, 0, 0, 20, 8081
8766, 214, 19, 1, 9, 10, 8081
8767, 3023, 2065, 1538, 2060, 5, 2861
8768, 1301, 899, 811, 897, 5, 2861
8769, 3436, 2488, 1662, 2482, 6, 2861
8770, 2707, 1801, 1469, 1797, 8, 2861
8771, 1614, 1177, 1095, 1173, 4, 2861
8772, 613, 109, 33, 107, 2, 1
8773, 444, 38, 20, 36, 2, 1
8774, 185, 3, 0, 0, 3, 8099
8775, 1320, 651, 604, 648, 5, 8101
8776, 157, 5, 0, 0, 5, 8101
8777, 1662, 845, 592, 840, 5, 8101
8778, 155, 5, 0, 0, 5, 8101
8779, 600, 73, 22, 65, 11, 8101
8780, 1507, 694, 410, 671, 23, 8101
8781, 1494, 599, 350, 584, 15, 8101
8782, 2637, 1513, 951, 1502, 11, 8101
8783, 2557, 1440, 718, 1429, 11, 8101
8784, 1736, 777, 333, 762, 15, 8101
8785, 193, 23, 0, 0, 23, 8101
8786, 836, 304, 34, 291, 13, 8101
8787, 200, 8, 0, 0, 8, 2881
8788, 1076, 318, 151, 313, 8, 2881
8789, 175, 9, 0, 0, 9, 2881
8790, 175, 11, 0, 0, 11, 2881
8791, 3073, 2008, 959, 2001, 7, 2881
8792, 3691, 2358, 1294, 2353, 5, 21
8793, 366, 17, 3, 12, 5, 21
8794, 139, 6, 0, 0, 6, 8119
8795, 187, 8, 0, 0, 8, 8121
8796, 4, 4, 0, 0, 4, 8121
8797, 2, 2, 0, 0, 2, 1
8798, 2, 2, 0, 0, 2, 1
8799, 168, 4, 0, 0, 4, 8159
8800, 412, 123, 9, 115, 8, 8161
8801, 326, 26, 16, 20, 6, 8161
8802, 163, 5, 0, 0, 5, 8141
8803, 1494, 533, 251, 528, 5, 8141
8804, 487, 215, 200, 210, 5, 8141
8805, 1998, 1300, 1074, 1298, 5, 8141
8806, 947, 246, 134, 244, 5, 8141
8807, 163, 5, 0, 0, 5, 8141
8808, 156, 5, 0, 0, 5, 8141
8809, 185, 9, 1, 5, 7, 8141
8810, 186, 11, 0, 0, 11, 8141
8811, 51, 7, 0, 0, 7, 8141
8812, 53, 5, 0, 0, 5, 8141
8813, 54, 5, 0, 0, 5, 8141
8814, 975, 592, 572, 587, 7, 8141
8815, 1003, 360, 183, 349, 11, 8141
8816, 267, 58, 5, 51, 7, 8141
8817, 97, 17, 2, 12, 5, 21
8818, 95, 17, 1, 12, 5, 21
8819, 1102, 599, 526, 595, 7, 8179
8820, 99, 11, 0, 0, 11, 8181
8821, 97, 7, 0, 0, 7, 8181
8822, 1756, 1034, 848, 1029, 5, 8181
8823, 75, 5, 0, 0, 5, 8181
8824, 1913, 1232, 1049, 1225, 7, 8199
8825, 78, 11, 0, 0, 11, 8201
8826, 2574, 1625, 1164, 1616, 9, 8201
8827, 527, 27, 6, 26, 8, 8201
8828, 86, 11, 3, 10, 8, 8201
8829, 85, 8, 0, 0, 8, 8201
8830, 86, 8, 0, 0, 8, 8201
8831, 87, 11, 1, 8, 8, 8201
8832, 336, 35, 21, 32, 8, 8201
8833, 461, 191, 150, 183, 8, 8201
8834, 84, 8, 0, 0, 8, 8201
8835, 83, 8, 0, 0, 8, 8201
8836, 84, 8, 0, 0, 8, 8201
8837, 81, 8, 0, 0, 8, 8201
8838, 80, 8, 0, 0, 8, 8201
8839, 81, 13, 1, 8, 10, 8201
8840, 114, 20, 1, 6, 14, 8201
8841, 91, 10, 0, 0, 10, 8201
8842, 583, 86, 30, 78, 8, 8201
8843, 95, 8, 0, 0, 8, 8201
8844, 98, 19, 1, 9, 10, 8219
8845, 87, 14, 0, 0, 14, 8221
8846, 589, 119, 40, 111, 8, 8221
8847, 2643, 1914, 1566, 1909, 5, 2921
8848, 493, 109, 48, 104, 5, 2921
8849, 103, 8, 0, 0, 8, 2939
8850, 85, 14, 0, 0, 14, 2941
8851, 1736, 1311, 1123, 1301, 10, 2941
8852, 4733, 4090, 3038, 4082, 8, 2941
8853, 1759, 943, 179, 935, 8, 2941
8854, 1226, 561, 129, 552, 9, 2941
8855, 172, 11, 0, 0, 11, 2941
8856, 2406, 1610, 646, 1601, 9, 2941
8857, 331, 29, 4, 21, 8, 2941
8858, 3251, 2268, 1245, 2260, 8, 2941
8859, 2621, 1725, 1373, 1716, 9, 8239
8860, 5157, 4764, 3796, 4753, 11, 8241
8861, 209, 7, 0, 0, 7, 8241
8862, 5249, 4927, 3734, 4922, 5, 2841
8863, 167, 5, 0, 0, 5, 2841
8864, 6081, 6055, 5984, 6050, 5, 2841
8865, 6100, 6083, 6032, 6078, 5, 2841
8866, 5832, 5733, 5679, 5728, 5, 2841
8867, 2924, 2453, 2327, 2448, 5, 2841
8868, 5998, 5952, 5882, 5950, 5, 2841
8869, 1207, 618, 524, 608, 10, 8259
8870, 6213, 6019, 5903, 5999, 20, 8261
8871, 5514, 5348, 5246, 5338, 10, 8261
8872, 6116, 6056, 6006, 6055, 5, 8261
8873, 6108, 6031, 5992, 6026, 5, 8261
8874, 685, 374, 359, 369, 5, 8261
8875, 3476, 2990, 2913, 2985, 5, 8261
8876, 751, 455, 435, 452, 3, 8261
8877, 2, 2, 0, 0, 2, 1
8878, 2, 2, 0, 0, 2, 1
8879, 269, 4, 0, 0, 4, 8279
8880, 6280, 6122, 6073, 6117, 8, 8281
8881, 3978, 3350, 3269, 3346, 4, 8281
8882, 203, 5, 1, 3, 2, 1
8883, 2, 2, 0, 0, 2, 1
8884, 2, 2, 0, 0, 2, 1
8885, 2, 2, 0, 0, 2, 1
8886, 2, 2, 0, 0, 2, 1
8887, 2, 2, 0, 0, 2, 1
8888, 2, 2, 0, 0, 2, 1
8889, 275, 3, 0, 0, 3, 2579
8890, 3831, 3207, 3141, 3204, 5, 2581
8891, 4813, 4219, 3873, 4216, 3, 2581
8892, 570, 145, 16, 143, 2, 1
8893, 425, 95, 41, 93, 2, 1
8894, 424, 16, 1, 12, 4, 759
8895, 5448, 4839, 4381, 4836, 8, 761
8896, 1297, 517, 337, 516, 4, 761
8897, 427, 13, 5, 11, 2, 1
8898, 2, 2, 0, 0, 2, 1
8899, 2, 2, 0, 0, 2, 1
8900, 2, 2, 0, 0, 2, 1
8901, 2, 2, 0, 0, 2, 1
8902, 2, 2, 0, 0, 2, 1
8903, 2, 2, 0, 0, 2, 1
8904, 271, 3, 0, 0, 3, 19
8905, 233, 8, 2, 4, 5, 21
8906, 269, 31, 16, 30, 5, 21
8907, 238, 11, 2, 7, 5, 21
8908, 208, 11, 1, 6, 5, 21
8909, 208, 12, 1, 6, 6, 2599
8910, 206, 10, 1, 6, 8, 2601
8911, 214, 12, 1, 6, 6, 2601
8912, 1021, 323, 124, 321, 5, 21
8913, 1446, 651, 483, 646, 5, 21
8914, 193, 7, 0, 0, 7, 779
8915, 252, 13, 1, 7, 11, 781
8916, 235, 10, 1, 3, 7, 781
8917, 236, 21, 4, 18, 5, 21
8918, 505, 103, 15, 100, 5, 21
8919, 205, 5, 0, 0, 5, 21
8920, 206, 9, 1, 6, 5, 21
8921, 286, 12, 2, 7, 5, 21
8922, 206, 11, 2, 9, 5, 21
8923, 293, 27, 5, 25, 5, 21
8924, 201, 8, 1, 5, 6, 39
8925, 192, 8, 0, 0, 8, 41
8926, 193, 13, 2, 12, 4, 41
8927, 2, 2, 0, 0, 2, 1
8928, 2, 2, 0, 0, 2, 1
8929, 191, 5, 0, 0, 5, 8299
8930, 6187, 6108, 6087, 6107, 11, 8301
8931, 1256, 825, 787, 820, 5, 8301
8932, 1065, 375, 285, 374, 2, 1
8933, 673, 79, 24, 77, 2, 1
8934, 310, 22, 5, 18, 4, 8319
8935, 3925, 3466, 3358, 3461, 8, 8321
8936, 1485, 727, 504, 721, 6, 8321
8937, 1816, 1099, 878, 1096, 5, 61
8938, 427, 62, 33, 57, 5, 61
8939, 161, 7, 0, 0, 7, 8339
8940, 149, 11, 0, 0, 11, 8341
8941, 741, 306, 280, 297, 9, 8341
8942, 145, 8, 0, 0, 8, 8341
8943, 151, 16, 2, 8, 8, 8341
8944, 396, 41, 19, 33, 13, 8341
